num,nftype,ws,wd,slope,mc1,mc10,mc100,mcHerb,mcWoody,Load_1h,Load_10h,Load_100h,Load_Live_Herb,Load_Live_Woody,SA/V_1h,SA/V_Live_Herb,SA/V_Live_Woody,Fuel_Bed_Depth,Mx_dead,HROS,FROS,BROS
122408,161,35,0,10,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,28.33,1.454961171,0.074723332
122412,161,35,0,15,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,28.37,1.455618236,0.074685388
122416,161,35,0,20,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,28.43,1.456601489,0.074628487
122420,161,35,0,25,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,28.51,1.457908131,0.074552652
122424,161,35,0,30,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,28.6,1.459256207,0.074455548
122428,161,35,0,35,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,28.71,1.461153108,0.074363233
122432,161,35,0,40,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,28.84,1.463361568,0.074251979
122436,161,35,0,45,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,28.99,1.466106603,0.074145173
122440,161,35,0,50,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,29.15,1.468645934,0.073993855
122444,161,35,0,55,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,29.33,1.47148004,0.07382385
122448,161,35,0,60,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,29.53,1.474830665,0.073658161
122452,161,35,0,65,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,29.75,1.47868777,0.073496387
122456,161,35,0,70,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,29.98,1.482317758,0.073291059
122460,161,35,0,75,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,30.23,1.486438454,0.073089622
122464,161,35,0,80,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,30.5,1.491038059,0.072891623
122468,161,35,0,85,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,30.78,1.49539198,0.07265098
122688,161,40,0,0,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,33.9,1.543531658,0.07027994
122692,161,40,0,5,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,33.91,1.54376814,0.070280745
122696,161,40,0,10,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,33.93,1.543803408,0.070242528
122700,161,40,0,15,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,33.97,1.544310848,0.070205946
122704,161,40,0,20,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,34.04,1.54574293,0.070191575
122708,161,40,0,25,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,34.11,1.546516624,0.070117668
122712,161,40,0,30,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,34.21,1.548209613,0.070065858
122716,161,40,0,35,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,34.32,1.549694348,0.069975308
122720,161,40,0,40,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,34.45,1.551638251,0.069886249
122724,161,40,0,45,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,34.59,1.553369895,0.069758833
122728,161,40,0,50,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,34.76,1.556217827,0.069672437
122732,161,40,0,55,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,34.94,1.558628476,0.069528412
122736,161,40,0,60,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,35.14,1.561694738,0.069404965
122740,161,40,0,65,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,35.35,1.564534105,0.069243761
122744,161,40,0,70,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,35.59,1.568242146,0.069103215
122748,161,40,0,75,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,35.83,1.571274151,0.068906013
122752,161,40,0,80,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,36.1,1.575158814,0.068729232
122756,161,40,0,85,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,36.39,1.579446192,0.068553181
122976,161,45,0,0,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,39.76,1.624959493,0.066410799
122980,161,45,0,5,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,39.77,1.625161486,0.066410607
122984,161,45,0,10,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,39.8,1.62556051,0.06639314
122988,161,45,0,15,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,39.84,1.626160766,0.066375473
122992,161,45,0,20,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,39.9,1.626750065,0.066323704
122996,161,45,0,25,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,39.98,1.627946193,0.066288364
123000,161,45,0,30,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,40.07,1.628927519,0.066219238
123004,161,45,0,35,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,40.18,1.630305526,0.066149729
123008,161,45,0,40,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,40.31,1.632076931,0.06607976
123012,161,45,0,45,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,40.46,1.634032493,0.065992639
123016,161,45,0,50,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,40.62,1.636176017,0.065905267
123020,161,45,0,55,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,40.8,1.638292548,0.065784374
123024,161,45,0,60,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,41.0,1.640992122,0.065679394
123028,161,45,0,65,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,41.22,1.643859991,0.065557391
123032,161,45,0,70,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,41.45,1.646697492,0.065418881
123036,161,45,0,75,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,41.7,1.649898553,0.065279742
123040,161,45,0,80,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,41.97,1.653456419,0.065139817
123044,161,45,0,85,3,4,5,30,60,0.45,2.02,3.37,0.45,2.02,6562,5906,5249,18,20,42.25,1.656769567,0.064967702
125856,162,0,0,0,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,0.42,0.42,0.42
125860,162,0,0,5,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,0.45,0.355424864,0.280726298
125864,162,0,0,10,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,0.52,0.357095422,0.24522527
125868,162,0,0,15,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,0.65,0.394430329,0.239346591
125872,162,0,0,20,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,0.83,0.452639925,0.246846869
125876,162,0,0,25,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,1.06,0.52345071,0.258491175
125880,162,0,0,30,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,1.34,0.604449811,0.272656398
125884,162,0,0,35,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,1.67,0.691355266,0.286210841
125888,162,0,0,40,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,2.06,0.786706577,0.300440407
125892,162,0,0,45,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,2.49,0.88083745,0.31159623
125896,162,0,0,50,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,2.98,0.980961835,0.322914806
125900,162,0,0,55,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,3.52,1.081219223,0.332112218
125904,162,0,0,60,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,4.1,1.180294016,0.339779016
125908,162,0,0,65,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,4.74,1.280116957,0.345717178
125912,162,0,0,70,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,5.44,1.383180187,0.351688866
125916,162,0,0,75,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,6.18,1.482766996,0.355760188
125920,162,0,0,80,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,6.97,1.58130916,0.35875734
125924,162,0,0,85,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,7.81,1.67859557,0.360778884
126144,162,5,0,0,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,6.5,1.523446045,0.35705967
126148,162,5,0,5,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,6.52,1.525782555,0.357057117
126152,162,5,0,10,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,6.6,1.536234935,0.357578451
126156,162,5,0,15,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,6.73,1.552259509,0.358025198
126160,162,5,0,20,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,6.91,1.574719616,0.358862789
126164,162,5,0,25,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,7.14,1.602030996,0.359454246
126168,162,5,0,30,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,7.42,1.634882099,0.360220954
126172,162,5,0,35,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,7.75,1.671552043,0.360527256
126176,162,5,0,40,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,8.14,1.71591692,0.361716324
126180,162,5,0,45,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,8.57,1.761931307,0.362240599
126184,162,5,0,50,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,9.06,1.813150329,0.362860278
126188,162,5,0,55,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,9.59,1.866096882,0.363119663
126192,162,5,0,60,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,10.18,1.922972134,0.363243794
126196,162,5,0,65,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,10.82,1.982404416,0.363209544
126200,162,5,0,70,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,11.51,2.045050612,0.363356386
126204,162,5,0,75,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,12.26,2.109828471,0.363081254
126208,162,5,0,80,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,13.05,2.173981087,0.362160442
126212,162,5,0,85,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,13.89,2.240049769,0.361254353
126432,162,10,0,0,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,16.82,2.453259579,0.357817037
126436,162,10,0,5,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,16.84,2.453904404,0.357579978
126440,162,10,0,10,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,16.92,2.459873132,0.357622685
126444,162,10,0,15,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,17.05,2.468522204,0.357396004
126448,162,10,0,20,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,17.23,2.480906357,0.357219754
126452,162,10,0,25,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,17.46,2.495784331,0.356754835
126456,162,10,0,30,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,17.74,2.514155367,0.356312131
126460,162,10,0,35,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,18.07,2.535860802,0.355871057
126464,162,10,0,40,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,18.45,2.559596424,0.355096686
126468,162,10,0,45,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,18.89,2.587667031,0.35447436
126472,162,10,0,50,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,19.38,2.618456785,0.353783072
126476,162,10,0,55,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,19.91,2.650412717,0.352822078
126480,162,10,0,60,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,20.5,2.685990466,0.351929014
126484,162,10,0,65,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,21.14,2.723608314,0.350900768
126488,162,10,0,70,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,21.83,2.763035827,0.349719056
126492,162,10,0,75,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,22.57,2.804045404,0.348368216
126496,162,10,0,80,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,23.37,2.848727816,0.347250756
126500,162,10,0,85,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,24.21,2.893300401,0.345773945
126720,162,15,0,0,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,29.72,3.162833991,0.336592155
126724,162,15,0,5,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,29.75,3.16496819,0.336706677
126728,162,15,0,10,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,29.82,3.167121305,0.336373486
126732,162,15,0,15,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,29.95,3.173514692,0.336266962
126736,162,15,0,20,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,30.13,3.180938306,0.335823714
126740,162,15,0,25,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,30.36,3.191459069,0.335487845
126744,162,15,0,30,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,30.64,3.203964389,0.335032239
126748,162,15,0,35,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,30.97,3.218387518,0.334453284
126752,162,15,0,40,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,31.36,3.236732752,0.334070118
126756,162,15,0,45,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,31.79,3.254743233,0.333229113
126760,162,15,0,50,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,32.28,3.276475608,0.332567919
126764,162,15,0,55,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,32.82,3.298706376,0.331549779
126768,162,15,0,60,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,33.4,3.323456331,0.330699461
126772,162,15,0,65,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,34.04,3.349493275,0.329585934
126776,162,15,0,70,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,34.73,3.37776968,0.328515059
126780,162,15,0,75,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,35.48,3.409119595,0.327567543
126784,162,15,0,80,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,36.27,3.440457456,0.32635091
126788,162,15,0,85,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,37.11,3.472638754,0.324958769
127008,162,20,0,0,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,44.65,3.745747273,0.314235669
127012,162,20,0,5,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,44.68,3.747280407,0.314281792
127016,162,20,0,10,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,44.75,3.749215875,0.314114406
127020,162,20,0,15,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,44.88,3.753220545,0.313873985
127024,162,20,0,20,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,45.06,3.759420851,0.313653909
127028,162,20,0,25,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,45.29,3.767791875,0.313452321
127032,162,20,0,30,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,45.57,3.776343238,0.312942029
127036,162,20,0,35,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,45.91,3.788803664,0.3126777
127040,162,20,0,40,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,46.29,3.800541796,0.312035384
127044,162,20,0,45,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,46.72,3.814296517,0.311405349
127048,162,20,0,50,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,47.21,3.830824973,0.310849819
127052,162,20,0,55,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,47.75,3.848276038,0.31014091
127056,162,20,0,60,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,48.34,3.867559806,0.309433572
127060,162,20,0,65,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,48.98,3.887643491,0.308570272
127064,162,20,0,70,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,49.67,3.909426285,0.307703118
127068,162,20,0,75,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,50.41,3.932834611,0.306827774
127072,162,20,0,80,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,51.2,3.956836701,0.305792123
127076,162,20,0,85,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,52.05,3.983082598,0.304802055
127296,162,25,0,0,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,61.3,4.24638065,0.294155769
127300,162,25,0,5,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,61.33,4.247540258,0.294172481
127304,162,25,0,10,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,61.4,4.248713832,0.293999499
127308,162,25,0,15,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,61.53,4.252198145,0.293859728
127312,162,25,0,20,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,61.71,4.25728992,0.293704707
127316,162,25,0,25,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,61.94,4.263974389,0.293533703
127320,162,25,0,30,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,62.22,4.271317325,0.293220053
127324,162,25,0,35,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,62.55,4.279299345,0.292764235
127328,162,25,0,40,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,62.94,4.290405263,0.292462302
127332,162,25,0,45,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,63.37,4.301412815,0.29197021
127336,162,25,0,50,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,63.86,4.314563269,0.291504169
127340,162,25,0,55,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,64.4,4.328230341,0.290894067
127344,162,25,0,60,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,64.98,4.34261804,0.290217474
127348,162,25,0,65,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,65.62,4.3590252,0.289562644
127352,162,25,0,70,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,66.32,4.377395633,0.288926305
127356,162,25,0,75,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,67.06,4.396358558,0.288219036
127360,162,25,0,80,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,67.85,4.415633392,0.287366518
127364,162,25,0,85,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,68.69,4.436072503,0.286486232
127584,162,30,0,0,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,79.46,4.688705819,0.276667031
127588,162,30,0,5,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,79.48,4.689023335,0.276634875
127592,162,30,0,10,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,79.56,4.691154466,0.276607972
127596,162,30,0,15,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,79.69,4.69364275,0.276449771
127600,162,30,0,20,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,79.87,4.698205533,0.276363281
127604,162,30,0,25,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,80.1,4.703109898,0.276145352
127608,162,30,0,30,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,80.38,4.709205978,0.27589725
127612,162,30,0,35,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,80.71,4.716479371,0.275618606
127616,162,30,0,40,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,81.1,4.724637723,0.27524293
127620,162,30,0,45,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,81.53,4.734212139,0.274902055
127624,162,30,0,50,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,82.02,4.744629276,0.27446363
127628,162,30,0,55,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,82.55,4.756418979,0.274058407
127632,162,30,0,60,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,83.14,4.769000399,0.273555025
127636,162,30,0,65,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,83.78,4.782623147,0.273018431
127640,162,30,0,70,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,84.47,4.797257977,0.272448018
127644,162,30,0,75,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,85.22,4.813438917,0.271875079
127648,162,30,0,80,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,86.01,4.830000854,0.271234836
127652,162,30,0,85,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,86.85,4.847478262,0.270558958
127872,162,35,0,0,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,98.98,5.087446039,0.261488252
127876,162,35,0,5,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,99.0,5.087659422,0.261457358
127880,162,35,0,10,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,99.08,5.08932648,0.261417481
127884,162,35,0,15,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,99.21,5.091930289,0.261342144
127888,162,35,0,20,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,99.39,5.095466128,0.261231261
127892,162,35,0,25,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,99.62,5.099114369,0.261001479
127896,162,35,0,30,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,99.9,5.104493692,0.260819378
127900,162,35,0,35,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,100.23,5.11078059,0.260601399
127904,162,35,0,40,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,100.61,5.117963528,0.260347388
127908,162,35,0,45,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,101.05,5.125726714,0.260000736
127912,162,35,0,50,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,101.54,5.135166075,0.259699927
127916,162,35,0,55,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,102.07,5.144950155,0.259336848
127920,162,35,0,60,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,102.66,5.156070948,0.25896228
127924,162,35,0,65,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,103.3,5.167198311,0.258469878
127928,162,35,0,70,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,103.99,5.179923533,0.258021039
127932,162,35,0,75,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,104.73,5.193418553,0.257534577
127936,162,35,0,80,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,105.53,5.208154257,0.257034689
127940,162,35,0,85,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,106.37,5.223117521,0.256472282
128160,162,40,0,0,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,119.74,5.451990581,0.24823953
128164,162,40,0,5,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,119.77,5.452583608,0.248231343
128168,162,40,0,10,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,119.84,5.45345156,0.248165336
128172,162,40,0,15,3,4,5,30,60,2.13,4.04,2.81,0.0,0.45,6562,0,5249,30,30,119.97,5.455502837,0.248082947
